#timestamp [ns],w_RS_S_x [rad s^-1],w_RS_S_y [rad s^-1],w_RS_S_z [rad s^-1],a_RS_S_x [m s^-2],a_RS_S_y [m s^-2],a_RS_S_z [m s^-2]
1403637130818319000,0.05031967908143997,-0.02253514714539051,0.0769563689827919,9.8630952835083,-0.11219029128551483,-2.558690071105957
1403637130823319000,0.018934279680252075,0.015843776986002922,0.0891939178109169,9.928083419799805,0.23196201026439667,-2.7221179008483887
1403637130828319000,-0.01800893247127533,0.04454328864812851,0.0850355327129364,9.887370109558105,0.04395047947764397,-2.712764263153076
1403637130833319000,-0.03545118123292923,0.06214319169521332,0.08246909081935883,9.568557739257812,-0.6018127202987671,-2.5069985389709473
1403637130838319000,-0.020594172179698944,0.05944453179836273,0.07996873557567596,9.355372428894043,-1.0273009538650513,-2.4010767936706543
1403637130843319000,-0.00231943279504776,0.04891543090343475,0.08498062938451767,9.044857025146484,-1.0437004566192627,-2.3764777183532715
1403637130848319000,0.010021023452281952,0.03414131700992584,0.08060857653617859,9.110754013061523,-0.774458646774292,-2.5399863719940186
1403637130853319000,0.004980437457561493,0.023708274587988853,0.07418877631425858,9.086957931518555,-0.6841145157814026,-2.6865930557250977
1403637130858319000,0.00017046183347702026,0.014699576422572136,0.06788524240255356,9.315756797790527,-0.7250651717185974,-2.6452744007110596
1403637130863319000,0.0010915473103523254,0.0075769927352666855,0.07695664465427399,9.22589111328125,-0.7492142915725708,-2.513085126876831
1403637130868319000,0.00047311931848526,-0.0009845029562711716,0.08048047870397568,9.470671653747559,-0.6591055393218994,-2.4321813583374023
1403637130873319000,-0.008622780442237854,-0.002396652474999428,0.08675786852836609,9.453506469726562,-0.7334131002426147,-2.3024158477783203
1403637130878319000,-0.01096467673778534,-0.002347644418478012,0.0916651040315628,9.592166900634766,-0.9213256239891052,-2.320580244064331
1403637130883319000,-0.0020032599568367004,0.01253742165863514,0.1014712005853653,9.616158485412598,-1.0766252279281616,-2.3297340869903564
1403637130888319000,0.012687534093856812,0.026617126539349556,0.1167403906583786,9.731250762939453,-0.9629705548286438,-2.5006699562072754
1403637130893319000,0.02607022225856781,0.046153053641319275,0.12770719826221466,9.544092178344727,-0.7110574841499329,-2.491422176361084
1403637130898319000,0.023248054087162018,0.051578424870967865,0.12544065713882446,9.447700500488281,-0.3201935291290283,-2.4091928005218506
1403637130903319000,0.009202435612678528,0.04659756273031235,0.11717753112316132,9.170723915100098,-0.2388041764497757,-2.3105173110961914
1403637130908319000,-0.0032822415232658386,0.023557832464575768,0.10687009990215302,9.235690116882324,-0.36887258291244507,-2.327390670776367
1403637130913319000,-0.007388748228549957,0.007539624348282814,0.08741657435894012,9.406133651733398,-0.5224999785423279,-2.4506168365478516
1403637130918319000,-0.00042742490768432617,0.00197809562087059,0.06996871531009674,9.552070617675781,-0.5216386914253235,-2.606127977371216
1403637130923319000,0.0002179369330406189,0.01250147633254528,0.06082770973443985,9.510519981384277,-0.5043393969535828,-2.63017201423645
1403637130928319000,-0.0026793554425239563,0.027187513187527657,0.05667204037308693,9.633064270019531,-0.46186739206314087,-2.6297008991241455
1403637130933319000,-0.0026621073484420776,0.03550507873296738,0.06175495684146881,9.477862358093262,-0.5272125601768494,-2.49019193649292
1403637130938319000,-0.0011485442519187927,0.031139319762587547,0.06521989405155182,9.41293716430664,-0.5686745047569275,-2.417078971862793
1403637130943319000,-0.0010319724678993225,0.026238514110445976,0.06025386229157448,9.265902519226074,-0.6831587553024292,-2.376457691192627
1403637130948319000,-0.005292326211929321,0.014438552781939507,0.05543355643749237,9.429244995117188,-0.6508965492248535,-2.450671911239624
1403637130953319000,-0.00817863643169403,0.013922890648245811,0.054101698100566864,9.420955657958984,-0.6515289545059204,-2.410064458847046
1403637130958319000,-0.009552977979183197,0.00841440074145794,0.048570044338703156,9.510991096496582,-0.6684680581092834,-2.4342517852783203
1403637130963319000,-0.011511385440826416,0.012609923258423805,0.05699530243873596,9.445405960083008,-0.7261804938316345,-2.424978733062744
1403637130968319000,-0.00591568648815155,0.01741194911301136,0.06239026039838791,9.608505249023438,-0.7183513641357422,-2.50647234916687
1403637130973319000,-0.003257185220718384,0.027844415977597237,0.06644347310066223,9.535001754760742,-0.6522529721260071,-2.547455310821533
1403637130978319000,-0.00405547022819519,0.03413692116737366,0.0623616985976696,9.584310531616211,-0.5289053916931152,-2.548308849334717
1403637130983319000,-0.011672869324684143,0.03278110921382904,0.06791697442531586,9.33132266998291,-0.471075177192688,-2.5235023498535156
1403637130988319000,-0.018582560122013092,0.02649150975048542,0.06377815455198288,9.404916763305664,-0.47994178533554077,-2.556419610977173
1403637130993319000,-0.01992480829358101,0.025728223845362663,0.06598517298698425,9.298917770385742,-0.545708179473877,-2.5230963230133057
1403637130998319000,-0.018548157066106796,0.024947071447968483,0.062423091381788254,9.33983039855957,-0.6270895004272461,-2.579895257949829
1403637131003319000,-0.019951671361923218,0.020716095343232155,0.07002148777246475,9.250222206115723,-0.5607646107673645,-2.555290460586548
1403637131008319000,-0.01996605098247528,0.020718781277537346,0.06869608908891678,9.364492416381836,-0.560529351234436,-2.539306640625
1403637131013319000,-0.022728152573108673,0.02147122286260128,0.07350725680589676,9.31531810760498,-0.5930362939834595,-2.5068202018737793
1403637131018319000,-0.02686646580696106,0.020139778032898903,0.0763104110956192,9.494863510131836,-0.7077437043190002,-2.4176712036132812
1403637131023319000,-0.022557560354471207,0.014007655903697014,0.07920855283737183,9.363210678100586,-0.9868761897087097,-2.229900360107422
1403637131028319000,-0.007076054811477661,0.0013974029570817947,0.06392582505941391,9.574235916137695,-1.2257510423660278,-2.085175037384033
1403637131033319000,0.016555018723011017,-0.0042644888162612915,0.05974595621228218,9.598686218261719,-1.1441060304641724,-2.0691165924072266
1403637131038319000,0.02958410233259201,0.0033408552408218384,0.059665579348802567,9.690596580505371,-0.5957754254341125,-2.1754097938537598
1403637131043319000,0.019036509096622467,0.0180212389677763,0.0692908763885498,9.667152404785156,-0.13771745562553406,-2.3790318965911865
1403637131048319000,-0.00887908786535263,0.038257285952568054,0.06859613209962845,9.765275001525879,0.05876375734806061,-2.6482365131378174
1403637131053319000,-0.031227603554725647,0.050267741084098816,0.06374160945415497,9.479179382324219,-0.2846146523952484,-2.613605499267578
1403637131058319000,-0.034676916897296906,0.057384103536605835,0.05478065088391304,9.396871566772461,-0.7752302885055542,-2.6285462379455566
1403637131063319000,-0.013640068471431732,0.0476921945810318,0.04514790326356888,9.052734375,-1.1106905937194824,-2.4805755615234375
1403637131068319000,0.010076992213726044,0.029404694214463234,0.03465918451547623,9.12576675415039,-0.9880619645118713,-2.5869367122650146
1403637131073319000,0.021136857569217682,0.01595335640013218,0.03116845339536667,9.134367942810059,-0.7013024091720581,-2.6939494609832764
1403637131078319000,0.015501350164413452,0.009545689448714256,0.029760248959064484,9.347356796264648,-0.5536428093910217,-2.74383807182312
1403637131083319000,0.004404254257678986,-0.0037449710071086884,0.046449705958366394,9.184513092041016,-0.5774636268615723,-2.571774482727051
1403637131088319000,-0.007283039391040802,-0.007946552708745003,0.061757393181324005,9.34809398651123,-0.765480637550354,-2.457134246826172
1403637131093319000,-0.00995122641324997,-0.008609618991613388,0.08187738060951233,9.396418571472168,-0.9291390776634216,-2.310275077819824
1403637131098319000,-0.009326212108135223,-0.003011748194694519,0.10133765637874603,9.64148998260498,-0.8886613249778748,-2.303616762161255
1403637131103319000,-0.006703175604343414,0.007638631388545036,0.12363684177398682,9.608865737915039,-0.954171895980835,-2.2964158058166504
1403637131108319000,-0.004729896783828735,0.02383936010301113,0.14313413202762604,9.781375885009766,-0.8477186560630798,-2.4031050205230713
1403637131113319000,-0.0019314661622047424,0.03923486918210983,0.16050957143306732,9.708281517028809,-0.8478127121925354,-2.443467140197754
1403637131118319000,-0.0018563345074653625,0.05670034885406494,0.1575414538383484,9.683904647827148,-0.9147087931632996,-2.4265730381011963
1403637131123319000,0.004548557102680206,0.06031108647584915,0.14293354749679565,9.315325736999512,-1.185762882232666,-2.237983465194702
1403637131128319000,0.024001680314540863,0.048391133546829224,0.13193261623382568,8.89906120300293,-1.251259207725525,-2.2764573097229004
1403637131133319000,0.05241828411817551,0.01461884193122387,0.13750532269477844,8.933185577392578,-0.8502422571182251,-2.455579996109009
1403637131138319000,0.06290338188409805,0.004601446911692619,0.1374044567346573,9.301775932312012,-0.1785915195941925,-2.7360076904296875
1403637131143319000,0.04765590280294418,0.0030402112752199173,0.13514044880867004,9.530010223388672,0.3366561532020569,-2.812683582305908
1403637131148319000,0.005094483494758606,0.016323288902640343,0.11202848702669144,9.643369674682617,0.3448689579963684,-2.779792308807373
1403637131153319000,-0.024285517632961273,0.020651472732424736,0.09617432951927185,9.552989959716797,-0.14475831389427185,-2.5569441318511963
1403637131158319000,-0.022768087685108185,0.023456035181879997,0.08815179765224457,9.494872093200684,-0.6684530377388,-2.376537561416626
1403637131163319000,-0.000311143696308136,0.016426371410489082,0.07918153703212738,9.3551664352417,-0.8818181753158569,-2.2304399013519287
1403637131168319000,0.019861817359924316,0.01293402723968029,0.062439050525426865,9.436766624450684,-0.570641279220581,-2.2966246604919434
1403637131173319000,0.023875996470451355,0.007502177730202675,0.05193863809108734,9.510455131530762,-0.2845020890235901,-2.3465185165405273
1403637131178319000,0.004967264831066132,0.013893233612179756,0.0330158993601799,9.617757797241211,-0.14553678035736084,-2.32232666015625
1403637131183319000,-0.013694114983081818,0.012577062472701073,0.0268620066344738,9.569196701049805,-0.366274893283844,-2.2474477291107178
1403637131188319000,-0.02322085201740265,0.019603805616497993,0.026234231889247894,9.535595893859863,-0.6442096829414368,-2.3105854988098145
1403637131193319000,-0.01486986130475998,0.02027473784983158,0.03521832451224327,9.673002243041992,-0.9225220680236816,-2.3923046588897705
1403637131198319000,-0.00878499448299408,0.034236982464790344,0.04444211348891258,9.582939147949219,-0.9459227323532104,-2.4660558700561523
1403637131203319000,-0.008267484605312347,0.03563942760229111,0.05490072816610336,9.4695463180542,-0.7974574565887451,-2.442359447479248
1403637131208319000,-0.006915375590324402,0.03435280919075012,0.06934989988803864,9.290200233459473,-0.8138766288757324,-2.4415526390075684
1403637131213319000,-0.004730738699436188,0.027347633615136147,0.07490326464176178,9.289848327636719,-0.8884620666503906,-2.416773557662964
1403637131218319000,-0.0024792924523353577,0.026514923200011253,0.08253823220729828,9.273707389831543,-0.9223858118057251,-2.4650092124938965
1403637131223319000,0.001057557761669159,0.018714984878897667,0.09444200992584229,9.291009902954102,-0.8660770654678345,-2.489363670349121
1403637131228319000,0.004484325647354126,0.011715518310666084,0.10707677155733109,9.357001304626465,-0.7919646501541138,-2.4816861152648926
1403637131233319000,0.0002737194299697876,0.005413008853793144,0.107648566365242,9.471233367919922,-0.7179860472679138,-2.4744982719421387
1403637131238319000,0.003761500120162964,0.013113321736454964,0.10744435340166092,9.479117393493652,-0.6436570286750793,-2.4341626167297363
1403637131243319000,0.00234859436750412,0.015992002561688423,0.1045953631401062,9.699172973632812,-0.6183860898017883,-2.4756903648376465
1403637131248319000,0.0022845789790153503,0.02869393862783909,0.09984158724546432,9.470139503479004,-0.5603203177452087,-2.376969575881958
1403637131253319000,0.00019987672567367554,0.03350216895341873,0.09513331204652786,9.576708793640137,-0.40485259890556335,-2.516249895095825
1403637131258319000,-0.004681430757045746,0.03971582651138306,0.09238719940185547,9.39724063873291,-0.5033847093582153,-2.474944829940796
1403637131263319000,-0.012317918241024017,0.03472508490085602,0.08816436678171158,9.560583114624023,-0.5937754511833191,-2.557025194168091
1403637131268319000,-0.006715834140777588,0.037554942071437836,0.08326178789138794,9.36414909362793,-0.6838712692260742,-2.466477155685425
1403637131273319000,-0.003918789327144623,0.020062895491719246,0.08109625428915024,9.21794319152832,-0.6030401587486267,-2.310878276824951
1403637131278319000,0.002297036349773407,0.0053558386862277985,0.08183081448078156,9.267319679260254,-0.4232655465602875,-2.384568691253662
1403637131283319000,-0.007369346916675568,0.0151482243090868,0.0770173892378807,9.658914566040039,-0.2193158119916916,-2.6306209564208984
1403637131288319000,-0.022727571427822113,0.022154582664370537,0.06236153468489647,9.413451194763184,-0.18661664426326752,-2.5327212810516357
1403637131293319000,-0.03943493217229843,0.017303211614489555,0.045004624873399734,9.527353286743164,-0.5629479885101318,-2.5159995555877686
1403637131298319000,-0.02617407962679863,0.023034745827317238,0.05136635899543762,9.354791641235352,-0.9795376062393188,-2.375810146331787
1403637131303319000,-0.009432859718799591,0.019516775384545326,0.05552678927779198,9.403362274169922,-1.0694977045059204,-2.383777379989624
1403637131308319000,0.0072756484150886536,0.01878913678228855,0.0631367638707161,9.477242469787598,-0.9960505366325378,-2.3606021404266357
1403637131313319000,0.013529963791370392,0.027914809063076973,0.06099927797913551,9.641133308410645,-0.6855531334877014,-2.483302593231201
1403637131318319000,0.011297382414340973,0.024478739127516747,0.05815719813108444,9.22465705871582,-0.5216234922409058,-2.4579639434814453
1403637131323319000,-0.006753779947757721,0.015951091423630714,0.06521221995353699,9.397647857666016,-0.5380700826644897,-2.507380247116089
1403637131328319000,-0.008052296936511993,0.0236987117677927,0.07710456103086472,9.27500057220459,-0.6684592962265015,-2.4083516597747803
1403637131333319000,-0.0024827569723129272,0.016711661592125893,0.08811700344085693,9.388702392578125,-0.7662070393562317,-2.448957920074463
1403637131338319000,0.00019360333681106567,0.013898322358727455,0.09160792082548141,9.559784889221191,-0.8477121591567993,-2.5801444053649902
1403637131343319000,0.006507977843284607,0.030000029131770134,0.08877380192279816,9.559625625610352,-0.7657985687255859,-2.572262763977051
1403637131348319000,0.011300928890705109,0.03415931761264801,0.09920366108417511,9.372461318969727,-0.5772476196289062,-2.589010238647461
1403637131353319000,0.005019761621952057,0.037561625242233276,0.0915718749165535,9.487251281738281,-0.33170783519744873,-2.7119698524475098
1403637131358319000,-0.00807846337556839,0.03895147144794464,0.08521071076393127,9.348252296447754,-0.2661398649215698,-2.646040678024292
1403637131363319000,-0.021984614431858063,0.035332344472408295,0.06998318433761597,9.258188247680664,-0.4059615433216095,-2.555885076522827
1403637131368319000,-0.024811599403619766,0.016503358259797096,0.068044513463974,9.14402961730957,-0.7990975975990295,-2.375636100769043
1403637131373319000,-0.017685994505882263,0.0019585564732551575,0.07090673595666885,9.225052833557129,-1.1105105876922607,-2.2616477012634277
1403637131378319000,0.003335326910018921,-0.015488727018237114,0.08546951413154602,9.379219055175781,-1.3319337368011475,-2.222106695175171
1403637131383319000,0.02274630218744278,-0.007870711386203766,0.08877833932638168,9.673046112060547,-1.2172660827636719,-2.215546131134033
1403637131388319000,0.031006313860416412,-0.007747160270810127,0.08881703019142151,9.698210716247559,-0.955493688583374,-2.158785581588745
1403637131393319000,0.03159501403570175,0.00976601429283619,0.09031076729297638,9.846625328063965,-0.612328290939331,-2.1998040676116943
1403637131398319000,0.030091017484664917,0.02727179415524006,0.09374465048313141,9.790008544921875,-0.30959048867225647,-2.280522108078003
1403637131403319000,0.01758711040019989,0.04605114459991455,0.09648092091083527,9.6674222946167,-0.18683357536792755,-2.426793098449707
1403637131408319000,-0.007429875433444977,0.05232127755880356,0.09773698449134827,9.60984992980957,-0.17055422067642212,-2.573967933654785
1403637131413319000,-0.02354409545660019,0.06427839398384094,0.08793209493160248,9.405489921569824,-0.38342776894569397,-2.6136670112609863
1403637131418319000,-0.025709856301546097,0.053133442997932434,0.07839559018611908,9.241958618164062,-0.7596712708473206,-2.539407253265381
1403637131423319000,-0.005387023091316223,0.042598940432071686,0.07016671448945999,9.045328140258789,-1.0952905416488647,-2.4569222927093506
1403637131428319000,0.01574554294347763,0.012525858357548714,0.061732660979032516,9.036544799804688,-1.1613577604293823,-2.4076666831970215
1403637131433319000,0.03311289846897125,-0.004374712705612183,0.05268680304288864,9.158970832824707,-0.8989753127098083,-2.40790057182312
1403637131438319000,0.041332535445690155,-0.017085561528801918,0.054031770676374435,9.290645599365234,-0.4888361692428589,-2.46589994430542
1403637131443319000,0.02455199509859085,-0.012143345549702644,0.05536336451768875,9.462834358215332,-0.21771004796028137,-2.5567028522491455
1403637131448319000,-0.000459820032119751,-0.004346802830696106,0.05957220122218132,9.609549522399902,-0.19237020611763,-2.5244083404541016
1403637131453319000,-0.017111562192440033,0.006879206746816635,0.06443048268556595,9.568221092224121,-0.41301530599594116,-2.3934407234191895
1403637131458319000,-0.02064737305045128,0.017351442947983742,0.06996268779039383,9.698287963867188,-0.6509086489677429,-2.3855552673339844
1403637131463319000,-0.016510043293237686,0.032091014087200165,0.07360386848449707,9.575240135192871,-0.8555231094360352,-2.4097108840942383
1403637131468319000,-0.009591840207576752,0.03843536227941513,0.06949062645435333,9.624260902404785,-0.8476142883300781,-2.557145833969116
1403637131473319000,-0.006111055612564087,0.051797084510326385,0.06316864490509033,9.3223876953125,-0.8721837401390076,-2.6051087379455566
1403637131478319000,0.0029431283473968506,0.03983371704816818,0.06312121450901031,9.037723541259766,-0.6275103092193604,-2.5794639587402344
1403637131483319000,0.00582442432641983,0.021607687696814537,0.07137173414230347,9.014142990112305,-0.4236144721508026,-2.579033851623535
1403637131488319000,0.004481449723243713,0.006072331219911575,0.07897453010082245,9.439082145690918,-0.3017734885215759,-2.628936290740967
1403637131493319000,-0.01637541875243187,0.008068196475505829,0.07902758568525314,9.463095664978027,-0.2519260346889496,-2.5888311862945557
1403637131498319000,-0.03523693233728409,0.004590475931763649,0.0672038123011589,9.683116912841797,-0.4396853744983673,-2.5490899085998535
1403637131503319000,-0.0401557981967926,0.013829177245497704,0.06728017330169678,9.54330062866211,-0.8389875292778015,-2.491086959838867
1403637131508319000,-0.0304512158036232,0.015940168872475624,0.0792001336812973,9.600032806396484,-0.9443051218986511,-2.483290433883667
1403637131513319000,-0.01084873080253601,0.02777976728975773,0.08890774846076965,9.502086639404297,-0.8949950337409973,-2.3609421253204346
1403637131518319000,-0.0018449649214744568,0.028471020981669426,0.08394290506839752,9.543601989746094,-0.6582978367805481,-2.4014649391174316
1403637131523319000,-0.003995247185230255,0.034863367676734924,0.07623297721147537,9.323375701904297,-0.49534282088279724,-2.3358120918273926
1403637131528319000,-0.010959066450595856,0.02647891454398632,0.06857027113437653,9.357060432434082,-0.39025214314460754,-2.417647123336792
1403637131533319000,-0.017156198620796204,0.02718437649309635,0.07148882746696472,9.35710620880127,-0.4559313654899597,-2.5236566066741943
1403637131538319000,-0.02196229249238968,0.025784017518162727,0.07077556103467941,9.56069564819336,-0.4724067747592926,-2.6055445671081543
1403637131543319000,-0.02680734544992447,0.02510012872517109,0.07558389753103256,9.494888305664062,-0.6361706852912903,-2.539766788482666
1403637131548319000,-0.026875920593738556,0.02857314981520176,0.07774150371551514,9.633355140686035,-0.8896859884262085,-2.5234713554382324
1403637131553319000,-0.021327458322048187,0.03630468249320984,0.08611089736223221,9.330705642700195,-1.0361140966415405,-2.311018943786621
1403637131558319000,-0.007333986461162567,0.027935361489653587,0.09303748607635498,9.289700508117676,-1.1752301454544067,-2.2950503826141357
1403637131563319000,0.007346592843532562,0.022365612909197807,0.10485413670539856,9.224361419677734,-1.190944790840149,-2.32741379737854
1403637131568319000,0.022567816078662872,0.02157268114387989,0.1103840246796608,9.363890647888184,-0.9703847169876099,-2.416944980621338
1403637131573319000,0.025278590619564056,0.022917358204722404,0.12015444785356522,9.397924423217773,-0.6602196097373962,-2.48242449760437
1403637131578319000,0.013449065387248993,0.026370620355010033,0.12083610147237778,9.472579956054688,-0.3823355436325073,-2.5315418243408203
1403637131583319000,0.0016826987266540527,0.020817140117287636,0.12832629680633545,9.399203300476074,-0.2679904103279114,-2.4744749069213867
